TreeID,BlockID,InventoryDate,Street,HouseNumber,TreeNo.,SpeciesCode,CommonSpecies Names,Ownership,Location,Circumference,NumberofStems,%HardSurface,CrownWidth,TotalHeight,Heightclasses,Heighttobaseofcrown,UnbalancedCrown,ReducedHeight,WeakorYellowFoliage,Defoliation,DeadorBrokenBranch,PoorBranch Attachment,Lean,TrunkScars,BranchScar,Conks,RotorCavity-Trunk,RotorCavity-Branch,Crack,ConfinedSpace,GirdlingRoots,RecentTrenching,ConflictwithWires,ConflictwithStructure,ConflictwithSidewalk,Conflictwithanothrtree,ConflictwithTrafficSign,CableorBraching,Genus,Family,DBH,BasalArea,Deciduous/Evergreen,Treecondition,CrownProjectionArea,CrownProjectionIndex,HeritageValue,Heritage DBH,Heritageheight,PotentialHeritage,Comments,DatePlanted,STOCKTYPE,SIZE,STOCKCOST,NURSERY,INSPECTED,PRUNING,REMOVED,XCOOR,YCOOR,,,,,,,,,,,,
008104,008,07.08.03,Robert,26,104,mapjap,Japanese Maple,c,fy,20,3,30,2,7,2,6,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,n,e,n,n,n,n,Maple,Maple,6,0.003,Deciduous,excellent,3,3,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008105,008,07.08.03,Robert,30,105,lochon,Honey Locust,c,fy,110,1,95,8,18,4,15,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,e,e,n,n,n,n,Honey Locust,Pea,35,0.096,Deciduous,excellent,50,34,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008,008,07.08.03,Robert,38,,X,X,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,0,X,,0,0,0,FALSE,FALSE,FALSE,small tree,,,,,,,,,,,,,,,,,,,,,,
008106,008,07.08.03,Robert,40,106,mapnor,Norway Maple,c,fy,245,1,70,7,22,4,16,0,0,0,0,2,0,0,0,2,0,0,2,2,2,0,0,e,e,n,e,n,n,Maple,Maple,78,0.478,Deciduous,fair,38,33,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008107,008,07.08.03,Robert,44,107,firbal,Balsam Fir,c,fy,16,1,0,2,4,1,3,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,e,n,n,n,n,n,Fir,Pine,5,0.002,Evergreen,good,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008108,008,07.08.03,Robert,44,108,mapnor,Norway Maple,c,fy,62,1,50,7,15,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,e,p,n,e,n,n,Maple,Maple,20,0.031,Deciduous,excellent,38,33,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008109,008,07.08.03,Robert,46,109,mapnor,Norway Maple,c,fy,112,1,80,12,17,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,e,p,n,e,n,n,Maple,Maple,36,0.102,Deciduous,excellent,113,99,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008,008,07.08.03,Robert,50,,X,X,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,0,X,,0,0,0,FALSE,FALSE,FALSE,small tree,,,,,,,,,,,,,,,,,,,,,,
008,008,07.08.03,Robert,52,,X,X,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,0,X,,0,0,0,FALSE,FALSE,FALSE,small tree,,,,,,,,,,,,,,,,,,,,,,
008110,008,07.08.03,Robert,54,110,mapjap,Japanese Maple,c,fy,15,1,20,2,3,1,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,n,n,n,p,n,n,Maple,Maple,5,0.002,Deciduous,good,3,3,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008111,008,07.08.03,Robert,56,111,sumsta,Sumac,c,fy,13,1,50,1,3,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,n,n,n,e,n,n,Sumac,Sumac,4,0.001,Deciduous,good,1,1,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
008112,008,07.08.03,Robert,56,112,lilac,Lilac,p,by,32,1,50,3,7,2,4,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,e,e,n,e,n,n,Lilac,Olive,10,0.008,Deciduous,fair,7,6,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
008113,008,07.08.05,Robert,56,113,junipr,Juniper,p,by,12,2,50,1,3,1,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,e,n,e,e,n,n,Juniper,Juniper,4,0.001,Evergreen,poor,1,1,#N/A,#N/A,#N/A,#N/A,covered in vine,,,,,,,,,,,,,,,,,,,,,,
008114,008,07.08.05,Robert,56,114,mapnor,Norway Maple,c,fy,205,1,75,16,23,4,10,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,e,n,n,e,n,n,Maple,Maple,65,0.332,Deciduous,excellent,201,177,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008115,008,07.08.05,Robert,54,115,mapman,Manitoba Maple,p,by,137,1,60,9,12,3,6,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,e,e,n,e,n,n,Maple,Maple,44,0.152,Deciduous,fair,64,55,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008116,008,07.08.05,College,alley,116,ashspp,Ash spp,,by,255,1,90,9,20,4,10,2,0,0,0,2,0,2,2,1,0,0,0,0,0,0,0,e,n,n,n,n,n,Ash spp,Olive,81,0.515,Deciduous,poor,64,54,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008117,008,07.08.05,Robert,26,117,ashspp,Ash spp,c,l,120,1,50,5,17,4,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,e,p,n,e,n,n,Ash spp,Olive,38,0.113,Deciduous,excellent,20,17,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008118,008,07.08.05,Robert,40,118,DEAD,DEAD,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,DEAD,DEAD,0,0,DEAD,,0,0,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008119,008,07.08.05,Robert,60,119,mapman,Manitoba Maple,p,by,30,3,95,4,9,2,6,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,e,n,n,n,n,n,Maple,Maple,10,0.008,Deciduous,excellent,13,11,TRUE,FALSE,FALSE,FALSE,rust ,,,,,,,,,,,,,,,,,,,,,,
008120,008,07.08.05,Robert,64,120,lochon,Honey Locust,p,by,132,1,90,9,16,4,9,2,0,0,0,1,0,0,1,2,0,0,0,0,0,2,0,e,e,n,e,n,n,Honey Locust,Pea,42,0.139,Deciduous,good,64,43,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008121,008,07.08.05,Robert,64,121,euonym,Winged Euonymus,p,by,10,2,80,1,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,n,e,n,n,n,n,Spindletree,Bittersweet,3,0.001,Deciduous,excellent,1,1,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
008122,008,07.08.05,Robert,64,122,cedwhi,White Cedar,p,by,21,1,60,1,3,1,2,2,2,1,2,1,0,0,1,0,0,0,0,0,0,0,1,n,n,n,e,n,n,Cedar,Cypress,7,0.004,Evergreen,very poor,1,1,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008123,008,07.08.05,Robert,64,123,cedwhi,White Cedar,p,by,16,1,60,1,3,1,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,n,n,n,e,n,n,Cedar,Cypress,5,0.002,Evergreen,very poor,1,1,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008124,008,07.08.05,Robert,66,124,ashspp,Ash spp,p,by,68,1,70,4,17,4,5,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,n,e,n,e,n,n,Ash spp,Olive,22,0.038,Deciduous,excellent,13,11,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008125,008,07.08.05,Robert,92,125,ashspp,Ash spp,c,l,44,1,70,4,11,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,e,n,e,n,n,Ash spp,Olive,14,0.015,Deciduous,excellent,13,11,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008126,008,07.08.05,Robert,60,126,horcom,Common Horsechestnut,c,fy,125,1,30,11,19,4,13,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,e,p,n,e,n,n,Buckeye/Horsechestnut,Horsechestnut,40,0.126,Deciduous,good,95,84,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008127,008,07.08.05,Robert,62,127,euonym,Winged Euonymus,c,fy,12,4,30,3,3,1,3,0,0,0,1,2,0,2,2,2,0,0,0,0,0,0,2,n,n,n,e,n,n,Spindletree,Bittersweet,4,0.001,Deciduous,very poor,7,6,#N/A,#N/A,#N/A,#N/A,winged enonymus,,,,,,,,,,,,,,,,,,,,,,
008128,008,07.08.05,Robert,62,128,mapjap,Japanese Maple,c,fy,20,2,20,4,7,2,5,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,2,p,n,n,e,n,n,Maple,Maple,6,0.003,Deciduous,good,13,11,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008129,008,07.08.05,Robert,62,129,mapjap,Japanese Maple,c,fy,20,2,20,2,7,2,6,2,2,1,0,0,0,1,0,2,0,0,0,0,0,0,2,p,n,n,e,n,n,Maple,Maple,6,0.003,Deciduous,very poor,3,3,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008130,008,07.08.05,Robert,62,130,mapjap,Japanese Maple,c,fy,16,2,20,1,7,2,5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,n,n,n,e,n,n,Maple,Maple,5,0.002,Deciduous,excellent,1,1,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008131,008,07.08.05,Robert,62,131,unknown,unknown,c,fy,20,2,40,3,7,2,5,2,0,0,1,0,0,0,2,2,0,0,0,0,1,0,2,n,e,n,e,n,n,unknown,unknown,6,0.003,unknown,poor,7,6,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
008132,008,07.08.05,Robert,66,132,horcom,Common Horsechestnut,c,fy,250,1,60,11,21,4,14,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,2,e,n,n,e,e,n,Buckeye/Horsechestnut,Horsechestnut,80,0.503,Deciduous,poor,95,84,TRUE,FALSE,TRUE,TRUE,rust,,,,,,,,,,,,,,,,,,,,,,
008133,008,07.08.05,Robert,68,133,mapnor,Norway Maple,c,fy,95,1,50,8,13,3,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,e,n,n,e,e,n,Maple,Maple,30,0.071,Deciduous,excellent,50,44,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008134,008,07.08.05,Robert,68,134,appcra,Crabapple,p,by,17,1,50,2,8,2,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,e,e,n,e,n,n,Apple/Crabapple,Rose,5,0.002,Deciduous,fair,3,2,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008135,008,07.08.05,Robert,68,135,lochon,Honey Locust,p,by,145,1,80,11,18,4,13,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,e,e,n,e,n,n,Honey Locust,Pea,46,0.166,Deciduous,fair,95,64,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008136,008,07.08.07,Robert,,136,birwhi,Paper Birch,p,by,146,3,20,4,9,2,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Birch,Birch,46,0.166,Deciduous,good,13,11,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008137,008,07.08.07,Robert,70,137,mapfre,Freeman Maple,c,fy,68,1,10,4,12,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,e,n,n,e,n,n,Maple,Maple,22,0.038,Deciduous,excellent,13,11,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008,008,07.08.07,Robert,72,,X,X,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,0,X,,0,0,0,FALSE,FALSE,FALSE,medium tree,,,,,,,,,,,,,,,,,,,,,,
008138,008,07.08.07,Robert,74,138,cedwhi,White Cedar,c,fy,23,1,0,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,e,n,n,n,n,Cedar,Cypress,7,0.004,Evergreen,excellent,1,1,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008,008,07.08.07,Robert,78,,X,X,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,0,X,,0,0,0,FALSE,FALSE,FALSE,medium tree,,,,,,,,,,,,,,,,,,,,,,
008139,008,07.08.07,Robert,80,139,mapnor,Norway Maple,c,fy,152,1,45,11,17,4,13,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,e,n,n,n,n,n,Maple,Maple,48,0.181,Deciduous,excellent,95,84,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008,008,07.08.07,Robert,82,,X,X,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,0,X,,0,0,0,FALSE,FALSE,FALSE,medium tree,,,,,,,,,,,,,,,,,,,,,,
008140,008,07.08.07,Robert,84,140,mapnor,Norway Maple,c,fy,76,1,70,7,12,3,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,e,e,n,p,e,n,Maple,Maple,24,0.045,Deciduous,excellent,38,33,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008,008,07.08.07,Robert,86,,X,X,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,0,X,,0,0,0,FALSE,FALSE,FALSE,medium tree,,,,,,,,,,,,,,,,,,,,,,
008141,008,07.08.07,Robert,88,141,horcom,Common Horsechestnut,c,fy,301,1,60,12,26,4,23,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,e,e,n,e,n,n,Buckeye/Horsechestnut,Horsechestnut,96,0.724,Deciduous,excellent,113,99,TRUE,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
008,008,07.08.07,Robert,90,,X,X,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,0,X,,0,0,0,FALSE,FALSE,FALSE,medium tree,,,,,,,,,,,,,,,,,,,,,,
008142,008,07.08.07,Robert,92,142,sprwhi,White spruce,c,fy,77,1,5,5,11,3,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,e,e,n,e,n,n,Spruce,Pine,25,0.049,Evergreen,fair,20,16,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008143,008,07.08.07,Robert,94,143,mapsil,Silver maple,c,fy,315,1,5,18,32,4,19,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,e,n,p,e,n,n,Maple,Maple,100,0.785,Deciduous,excellent,254,211,TRUE,FALSE,FALSE,FALSE,"sawdust, carpenter ants",,,,,,,,,,,,,,,,,,,,,,
008144,008,07.08.07,Robert,98,144,cedwhi,White Cedar,c,fy,54,1,0,3,11,3,9,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,e,n,n,n,n,n,Cedar,Cypress,17,0.023,Evergreen,excellent,7,6,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008,008,07.08.07,Robert,102,,X,X,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,0,X,,0,0,0,FALSE,FALSE,FALSE,small tree,,,,,,,,,,,,,,,,,,,,,,
008,008,07.08.07,Robert,104,,X,X,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,0,X,,0,0,0,FALSE,FALSE,FALSE,small tree,,,,,,,,,,,,,,,,,,,,,,
008145,008,07.08.07,Robert,108,145,mapnor,Norway Maple,p,sy,179,1,95,10,14,3,8,0,0,0,0,0,0,2,0,3,0,0,0,0,3,0,0,e,e,n,n,n,n,Maple,Maple,57,0.255,Deciduous,fair,79,70,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008,008,07.08.07,Robert,108,,X,X,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,0,X,,0,0,0,FALSE,FALSE,FALSE,small tree,,,,,,,,,,,,,,,,,,,,,,
008146,008,07.08.07,Robert,110,146,cherpin,Pin Cherry,c,fy,38,1,50,3,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,e,e,n,e,n,n,Cherry,Rose,12,0.011,Deciduous,excellent,7,6,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
008147,008,07.08.07,Robert,110,147,mapnor,Norway Maple,c,fy,86,1,10,3,14,3,12,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,e,n,n,e,n,n,Maple,Maple,27,0.057,Deciduous,excellent,7,6,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008148,008,07.08.07,Robert,112,148,mapnor,Norway Maple,c,fy,80,1,20,7,14,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,e,e,n,e,e,n,Maple,Maple,25,0.049,Deciduous,excellent,38,33,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008149,008,07.08.07,Robert,112,149,elmsco,Scots Elm,c,fy,127,1,40,8,18,4,12,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,e,e,n,e,n,n,Elm,Elm,40,0.126,Deciduous,excellent,50,43,FALSE,FALSE,FALSE,FALSE,caterpillars,,,,,,,,,,,,,,,,,,,,,,
008150,008,07.08.07,Robert,114,150,liljap,Japanese Lilac,c,fy,10,2,60,3,6,2,4,2,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,n,n,n,e,n,n,Lilac,Olive,3,0.001,Deciduous,poor,7,6,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
008151,008,07.08.07,Robert,116,151,cherspp,Cherry spp,c,fy,139,1,50,9,13,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,e,n,n,e,n,n,Cherry,Rose,44,0.152,Deciduous,excellent,64,51,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
008152,008,07.08.07,Robert,116,152,moueur,European Mountainash,c,fy,13,2,30,2,6,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,e,n,n,e,n,n,Mountainash,Rose,4,0.001,Deciduous,good,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008153,008,07.08.07,Robert,116,153,mulred,Red Mulberry,p,by,70,1,70,7,12,3,10,0,0,0,0,0,0,1,2,2,0,1,0,0,1,0,0,p,e,n,e,n,n,Mulberry,Mulberry,22,0.038,Deciduous,good,38,30,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008154,008,07.08.07,Robert,116,154,treeof,Tree of Heaven,p,by,130,1,90,8,16,4,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,e,n,n,e,n,n,Tree of Heaven,Quassia,41,0.132,Deciduous,excellent,50,40,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008155,008,07.08.07,Robert,118,155,treeof,Tree of Heaven,p,by,100,2,75,9,16,4,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,e,n,n,e,n,n,Tree of Heaven,Quassia,32,0.08,Deciduous,good,64,51,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008156,008,07.08.07,Robert,118,156,firbal,Balsam Fir,c,fy,20,3,30,3,6,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,n,e,n,n,n,n,Fir,Pine,6,0.003,Evergreen,poor,7,6,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008157,008,07.08.07,Robert,120,157,mapnor,Norway Maple,c,fy,50,1,20,5,9,2,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,e,n,n,n,n,n,Maple,Maple,16,0.02,Deciduous,excellent,20,18,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008,008,07.08.07,Robert,122,,X,X,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,0,X,,0,0,0,FALSE,FALSE,FALSE,small tree,,,,,,,,,,,,,,,,,,,,,,
008158,008,07.08.07,Robert,122,158,appcra,Crabapple,c,fy,60,4,20,9,14,3,10,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,e,n,n,e,e,n,Apple/Crabapple,Rose,19,0.028,Deciduous,good,64,51,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008159,008,07.08.07,Robert,130,159,mapsil,Silver maple,c,fy,287,1,55,17,27,4,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,e,n,n,e,n,n,Maple,Maple,91,0.65,Deciduous,excellent,227,188,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008160,008,07.08.07,Robert,136,160,liljap,Japanese Lilac,c,fy,30,1,0,3,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,n,n,e,n,n,Lilac,Olive,10,0.008,Deciduous,excellent,7,6,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
008161,008,07.08.07,Robert,138,161,mapsil,Silver maple,c,fy,213,1,50,12,22,4,16,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,e,n,n,e,n,n,Maple,Maple,68,0.363,Deciduous,good,113,94,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008162,008,07.08.07,Robert,140,162,cedwhi,White Cedar,c,fy,74,1,50,1,11,3,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,e,e,n,n,n,n,Cedar,Cypress,24,0.045,Evergreen,excellent,1,1,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008163,008,07.08.07,Robert,142,163,junipr,Juniper,p,by,24,2,90,1,8,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p,n,n,p,n,n,Juniper,Juniper,8,0.005,Evergreen,excellent,1,1,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
008164,008,07.08.07,Robert,142,164,checho,Choke Cherry,c,fy,17,1,0,2,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,n,n,p,n,n,Cherry,Rose,5,0.002,Deciduous,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008165,008,07.08.07,Robert,142,165,mapjap,Japanese Maple,c,fy,9,1,0,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,Maple,Maple,3,0.001,Deciduous,excellent,1,1,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008166,008,07.08.07,Robert,146,166,horcom,Common Horsechestnut,c,fy,222,1,40,9,17,4,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,e,e,n,n,n,n,Buckeye/Horsechestnut,Horsechestnut,71,0.396,Deciduous,excellent,64,56,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008167,008,07.08.07,Robert,150,167,junipr,Juniper,c,fy,31,1,40,1,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,n,n,n,n,n,n,Juniper,Juniper,10,0.008,Evergreen,fair,1,1,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
008168,008,07.08.07,Robert,152,168,junipr,Juniper,c,fy,25,2,50,2,5,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p,n,n,e,n,n,Juniper,Juniper,8,0.005,Evergreen,excellent,3,2,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
008169,008,07.08.07,Robert,152,169,appcra,Crabapple,c,fy,45,1,20,5,5,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p,n,n,e,n,n,Apple/Crabapple,Rose,14,0.015,Deciduous,excellent,20,16,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008170,008,07.08.07,Robert,152,170,cedwhi,White Cedar,c,fy,34,2,75,2,6,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,e,e,n,e,n,n,Cedar,Cypress,11,0.01,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008171,008,07.08.07,Robert,154,171,mapsil,Silver maple,c,fy,282,1,55,15,19,4,13,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,e,n,n,n,n,n,Maple,Maple,90,0.636,Deciduous,excellent,177,147,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008,008,07.08.07,Robert,156,,X,X,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,0,X,,0,0,0,FALSE,FALSE,FALSE,small tree,,,,,,,,,,,,,,,,,,,,,,
008172,008,07.08.07,Robert,162,172,grape,Grape,c,fy,14,3,0,2,3,1,1,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,n,n,n,n,n,n,Grape,Grape,4,0.001,Deciduous,good,3,2,#N/A,#N/A,#N/A,#N/A,brazilian grape,,,,,,,,,,,,,,,,,,,,,,
008173,008,07.08.07,Robert,166,173,mapnor,Norway Maple,c,fy,83,1,20,7,13,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,e,n,e,n,n,Maple,Maple,26,0.053,Deciduous,excellent,38,33,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008174,008,07.08.07,Robert,166,174,lochon,Honey Locust,c,fy,150,1,60,14,18,4,13,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,e,n,n,e,n,n,Honey Locust,Pea,48,0.181,Deciduous,excellent,154,103,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
008,008,07.08.07,Robert,170,,X,X,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,0,X,,0,0,0,FALSE,FALSE,FALSE,small tree,,,,,,,,,,,,,,,,,,,,,,
008175,008,07.08.07,Robert,172,175,mapsug,Sugar Maple,c,fy,59,1,50,4,9,2,6,0,0,2,3,2,0,1,0,1,0,0,0,0,0,0,0,e,n,p,e,n,n,Maple,Maple,19,0.028,Deciduous,very poor,13,11,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
